ID,Name,Club,Latitude,Longitude,Value,Category
223873,A. Walongwa,FC Nantes,47.255556,-1.525278,550000,Defense
237679,R. Kolo-Muani,FC Nantes,47.255556,-1.525278,525000,Forward
238511,T. Basila,FC Nantes,47.255556,-1.525278,500000,Defense
231105,A. Olliero,FC Nantes,47.255556,-1.525278,375000,Goalkeeper
245402,P. Prado,FC Nantes,47.255556,-1.525278,375000,Defense
210315,De Tomás,Rayo Vallecano,40.391944,-3.658961,11000000,Forward
219953,Embarba,Rayo Vallecano,40.391944,-3.658961,9000000,Midfield
212476,Medrán,Rayo Vallecano,40.391944,-3.658961,9000000,Midfield
173030,O. Trejo,Rayo Vallecano,40.391944,-3.658961,8500000,Midfield
198198,Jordi Amat,Rayo Vallecano,40.391944,-3.658961,8500000,Defense
186197,G. Kakuta,Rayo Vallecano,40.391944,-3.658961,8000000,Midfield
218746,Pozo,Rayo Vallecano,40.391944,-3.658961,8000000,Midfield
197681,G. Imbula,Rayo Vallecano,40.391944,-3.658961,7000000,Midfield
216447,Álvaro García,Rayo Vallecano,40.391944,-3.658961,6500000,Midfield
225299,E. Velázquez,Rayo Vallecano,40.391944,-3.658961,6500000,Defense
199487,Gálvez,Rayo Vallecano,40.391944,-3.658961,6000000,Defense
217036,Álex Moreno,Rayo Vallecano,40.391944,-3.658961,6000000,Defense
166074,Bebé,Rayo Vallecano,40.391944,-3.658961,6000000,Midfield
204539,L. Advíncula,Rayo Vallecano,40.391944,-3.658961,4400000,Defense
204826,A. Ba,Rayo Vallecano,40.391944,-3.658961,3900000,Defense
220355,Alex Alegría,Rayo Vallecano,40.391944,-3.658961,3000000,Forward
186681,Alberto,Rayo Vallecano,40.391944,-3.658961,2800000,Goalkeeper
172285,Elustondo,Rayo Vallecano,40.391944,-3.658961,2700000,Midfield
211348,S. Dimitrievski,Rayo Vallecano,40.391944,-3.658961,2400000,Goalkeeper
235781,Santi Comesaña,Rayo Vallecano,40.391944,-3.658961,2400000,Midfield
145889,Tito,Rayo Vallecano,40.391944,-3.658961,1700000,Defense
203528,A. Bangoura,Rayo Vallecano,40.391944,-3.658961,1100000,Midfield
226103,Akieme,Rayo Vallecano,40.391944,-3.658961,850000,Defense
139597,Javi Guerra,Rayo Vallecano,40.391944,-3.658961,625000,Forward
110019,Dorado,Rayo Vallecano,40.391944,-3.658961,550000,Defense
246277,Meseguer,Rayo Vallecano,40.391944,-3.658961,450000,Defense
246592,Algobia,Rayo Vallecano,40.391944,-3.658961,450000,Midfield
240997,Kike,Rayo Vallecano,40.391944,-3.658961,400000,Defense
244921,Sergio Moreno,Rayo Vallecano,40.391944,-3.658961,400000,Forward
246278,Manu Navarro,Rayo Vallecano,40.391944,-3.658961,325000,Midfield
244919,Martín,Rayo Vallecano,40.391944,-3.658961,240000,Defense
244920,Javi Rubio,Rayo Vallecano,40.391944,-3.658961,220000,Midfield
245632,Morro,Rayo Vallecano,40.391944,-3.658961,170000,Goalkeeper
216700,M. Meza,Independiente,14.59008,-87.841342,12500000,Midfield
225647,M. Campaña,Independiente,14.59008,-87.841342,10000000,Goalkeeper
214989,M. Benítez,Independiente,14.59008,-87.841342,10000000,Midfield
237604,A. Franco,Independiente,14.59008,-87.841342,9500000,Defense
199827,P. Hernández,Independiente,14.59008,-87.841342,9000000,Midfield
236441,F. Bustos,Independiente,14.59008,-87.841342,9000000,Defense
200875,E. Gigliotti,Independiente,14.59008,-87.841342,8000000,Forward
219841,J. Figal,Independiente,14.59008,-87.841342,8000000,Defense
214781,S. Romero,Independiente,14.59008,-87.841342,6500000,Midfield
208054,L. Fernández,Independiente,14.59008,-87.841342,6500000,Forward
219525,E. Cerutti,Independiente,14.59008,-87.841342,4700000,Midfield
220702,G. Silva,Independiente,14.59008,-87.841342,4500000,Defense
200653,G. Burdisso,Independiente,14.59008,-87.841342,4400000,Defense
201953,J. Sánchez Miño,Independiente,14.59008,-87.841342,4400000,Defense
233529,F. Gaibor,Independiente,14.59008,-87.841342,3600000,Midfield
167665,N. Domingo,Independiente,14.59008,-87.841342,3100000,Midfield
203801,F. Silva,Independiente,14.59008,-87.841342,2400000,Midfield
215111,G. Verón,Independiente,14.59008,-87.841342,2400000,Midfield
214971,F. Pizzini,Independiente,14.59008,-87.841342,2300000,Midfield
162123,F. Amorebieta,Independiente,14.59008,-87.841342,1600000,Defense
227528,B. Romero,Independiente,14.59008,-87.841342,900000,Forward
215010,E. Brítez,Independiente,14.59008,-87.841342,775000,Defense
244948,C. Benavídez,Independiente,14.59008,-87.841342,775000,Midfield
241872,S. Barreto,Independiente,14.59008,-87.841342,600000,Defense
233088,G. Rehak,Independiente,14.59008,-87.841342,525000,Goalkeeper
244987,M. Álvarez,Independiente,14.59008,-87.841342,450000,Goalkeeper
239951,G. Asís,Independiente,14.59008,-87.841342,450000,Defense
241877,M. Molina,Independiente,14.59008,-87.841342,425000,Forward
200260,S. Berghuis,Feyenoord,51.89389444,4.523252777,15000000,Midfield
203535,T. Vilhena,Feyenoord,51.89389444,4.523252777,11500000,Midfield
199852,N. Jørgensen,Feyenoord,51.89389444,4.523252777,10500000,Forward
199422,J. Clasie,Feyenoord,51.89389444,4.523252777,8500000,Midfield
204102,Y. Ayoub,Feyenoord,51.89389444,4.523252777,8500000,Midfield
209782,S. Larsson,Feyenoord,51.89389444,4.523252777,8000000,Midfield
213000,S. van Beek,Feyenoord,51.89389444,4.523252777,7000000,Defense
198006,J. Toornstra,Feyenoord,51.89389444,4.523252777,6500000,Midfield
220673,R. Tapia,Feyenoord,51.89389444,4.523252777,6500000,Midfield
210384,R. Haps,Feyenoord,51.89389444,4.523252777,6000000,Defense
203888,Eric Botteghin,Feyenoord,51.89389444,4.523252777,5500000,Defense
186456,J. van der Heijden,Feyenoord,51.89389444,4.523252777,4900000,Defense
226853,J. St. Juste,Feyenoord,51.89389444,4.523252777,4500000,Defense
232229,J. Bijlow,Feyenoord,51.89389444,4.523252777,3900000,Goalkeeper
169181,K. Vermeer,Feyenoord,51.89389444,4.523252777,3800000,Goalkeeper
238041,T. Malacia,Feyenoord,51.89389444,4.523252777,2200000,Defense
226662,B. Nieuwkoop,Feyenoord,51.89389444,4.523252777,2000000,Defense
237807,D. Vente,Feyenoord,51.89389444,4.523252777,1800000,Forward
233500,L. Sinisterra,Feyenoord,51.89389444,4.523252777,1200000,Midfield
234740,M. El Hankouri,Feyenoord,51.89389444,4.523252777,1100000,Midfield
227794,C. Verdonk,Feyenoord,51.89389444,4.523252777,900000,Defense
241187,L. Geertruida,Feyenoord,51.89389444,4.523252777,800000,Defense
194198,J. Delle,Feyenoord,51.89389444,4.523252777,725000,Goalkeeper
243245,O. Kökçü,Feyenoord,51.89389444,4.523252777,725000,Midfield
238038,J. Wehrmann,Feyenoord,51.89389444,4.523252777,650000,Midfield
246613,J. Zwarts,Feyenoord,51.89389444,4.523252777,650000,Forward
236824,R. ten Hove,Feyenoord,51.89389444,4.523252777,475000,Goalkeeper
244050,W. Burger,Feyenoord,51.89389444,4.523252777,300000,Midfield
203485,T. Kongolo,Huddersfield Town,53.65416,-1.76833,12000000,Defense
200607,C. Schindler,Huddersfield Town,53.65416,-1.76833,10000000,Defense
224883,S. Mounié,Huddersfield Town,53.65416,-1.76833,9500000,Forward
183491,M. Jørgensen,Huddersfield Town,53.65416,-1.76833,8500000,Defense
205351,A. Pritchard,Huddersfield Town,53.65416,-1.76833,7500000,Forward
233601,R. Sobhi,Huddersfield Town,53.65416,-1.76833,7500000,Midfield
207920,E. Durm,Huddersfield Town,53.65416,-1.76833,6500000,Defense
212933,L. Depoitre,Huddersfield Town,53.65416,-1.76833,6500000,Forward
220620,F. Hadergjonaj,Huddersfield Town,53.65416,-1.76833,6500000,Defense
183546,J. Hogg,Huddersfield Town,53.65416,-1.76833,6000000,Midfield
234924,A. Diakhaby,Huddersfield Town,53.65416,-1.76833,5500000,Midfield
172553,J. Lössl,Huddersfield Town,53.65416,-1.76833,5000000,Goalkeeper
220714,P. Billing,Huddersfield Town,53.65416,-1.76833,4700000,Midfield
227667,I. Mbenza,Huddersfield Town,53.65416,-1.76833,4600000,Forward
203783,T. Smith,Huddersfield Town,53.65416,-1.76833,4100000,Defense
188540,R. van La Parra,Huddersfield Town,53.65416,-1.76833,3300000,Midfield
203544,C. Löwe,Huddersfield Town,53.65416,-1.76833,3000000,Defense
201514,E. Kachunga,Huddersfield Town,53.65416,-1.76833,2800000,Midfield
226677,J. Bacuna,Huddersfield Town,53.65416,-1.76833,2500000,Midfield
198194,D. Williams,Huddersfield Town,53.65416,-1.76833,2300000,Midfield
199741,C. Quaner,Huddersfield Town,53.65416,-1.76833,950000,Midfield
237499,A. Sabiri,Huddersfield Town,53.65416,-1.76833,925000,Midfield
226129,J. Gorenc Stankovi?,Huddersfield Town,53.65416,-1.76833,625000,Defense
170008,B. Hamer,Huddersfield Town,53.65416,-1.76833,500000,Goalkeeper
230068,D. Duhaney,Huddersfield Town,53.65416,-1.76833,475000,Defense
244673,M. Daly,Huddersfield Town,53.65416,-1.76833,325000,Midfield
243872,M. Obiero,Huddersfield Town,53.65416,-1.76833,250000,Forward
243871,S. High,Huddersfield Town,53.65416,-1.76833,250000,Midfield
243258,J. Barrett,Huddersfield Town,53.65416,-1.76833,190000,Defense
237176,R. Schofield,Huddersfield Town,53.65416,-1.76833,170000,Goalkeeper
234039,R. Edmonds-Green,Huddersfield Town,53.65416,-1.76833,170000,Defense
243259,H. Spratt,Huddersfield Town,53.65416,-1.76833,160000,Defense
205431,N. Füllkrug,Hannover 96,-34.009003,18.460894,12500000,Forward
229476,W. Anton,Hannover 96,-34.009003,18.460894,11000000,Defense
216258,I. Bebou,Hannover 96,-34.009003,18.460894,10500000,Midfield
209997,K. Wimmer,Hannover 96,-34.009003,18.460894,7500000,Defense
217648,G. Haraguchi,Hannover 96,-34.009003,18.460894,7000000,Midfield
204307,J. Korb,Hannover 96,-34.009003,18.460894,6500000,Defense
222844,Walace,Hannover 96,-34.009003,18.460894,6500000,Midfield
202115,M. Ostrzolek,Hannover 96,-34.009003,18.460894,5500000,Defense
213777,I. Fossum,Hannover 96,-34.009003,18.460894,5500000,Midfield
158905,P. Schwegler,Hannover 96,-34.009003,18.460894,5000000,Midfield
202428,B. Wood,Hannover 96,-34.009003,18.460894,5000000,Forward
200212,M. Esser,Hannover 96,-34.009003,18.460894,4900000,Goalkeeper
203979,M. Bakalorz,Hannover 96,-34.009003,18.460894,4600000,Midfield
218341,J. Elez,Hannover 96,-34.009003,18.460894,4400000,Defense
158777,P. Tschauner,Hannover 96,-34.009003,18.460894,3800000,Goalkeeper
201016,O. Sorg,Hannover 96,-34.009003,18.460894,3200000,Defense
192732,E. Prib,Hannover 96,-34.009003,18.460894,3100000,Midfield
233472,N. Sarenren Bazee,Hannover 96,-34.009003,18.460894,2600000,Midfield
232610,T. Asano,Hannover 96,-34.009003,18.460894,2400000,Midfield
192128,M. Albornoz,Hannover 96,-34.009003,18.460894,2000000,Defense
242997,L. Maina,Hannover 96,-34.009003,18.460894,1700000,Midfield
188234,Felipe,Hannover 96,-34.009003,18.460894,1600000,Defense
239696,F. Muslija,Hannover 96,-34.009003,18.460894,1500000,Midfield
234727,T. Hübers,Hannover 96,-34.009003,18.460894,875000,Defense
245733,H. Weydandt,Hannover 96,-34.009003,18.460894,775000,Forward
239333,M. Demir,Hannover 96,-34.009003,18.460894,400000,Midfield
239332,T. Baller,Hannover 96,-34.009003,18.460894,270000,Midfield
239330,Y. Emghames,Hannover 96,-34.009003,18.460894,250000,Midfield
238503,L. Weinkauf,Hannover 96,-34.009003,18.460894,220000,Goalkeeper
199439,M. Gregoritsch,FC Augsburg,48.355278,10.875833,16000000,Midfield
202201,J. Gouweleeuw,FC Augsburg,48.355278,10.875833,12000000,Defense
212187,P. Max,FC Augsburg,48.355278,10.875833,11000000,Defense
201922,M. Hinteregger,FC Augsburg,48.355278,10.875833,9500000,Defense
189196,Caiuby,FC Augsburg,48.355278,10.875833,8500000,Midfield
182152,Koo Ja Cheol,FC Augsburg,48.355278,10.875833,7500000,Midfield
202151,K. Stafylidis,FC Augsburg,48.355278,10.875833,7000000,Defense
211999,R. Khedira,FC Augsburg,48.355278,10.875833,6000000,Defense
201982,J. Schmid,FC Augsburg,48.355278,10.875833,5500000,Defense
211862,A. Hahn,FC Augsburg,48.355278,10.875833,4200000,Midfield
190664,J. Schieber,FC Augsburg,48.355278,10.875833,4000000,Forward
137351,D. Baier,FC Augsburg,48.355278,10.875833,3800000,Midfield
234889,F. Jensen,FC Augsburg,48.355278,10.875833,3700000,Forward
183220,J. Morávek,FC Augsburg,48.355278,10.875833,3100000,Midfield
199266,Ji Dong Won,FC Augsburg,48.355278,10.875833,2500000,Forward
192665,A. Luthe,FC Augsburg,48.355278,10.875833,2400000,Goalkeeper
237985,K. Danso,FC Augsburg,48.355278,10.875833,2400000,Defense
238068,M. Richter,FC Augsburg,48.355278,10.875833,1600000,Midfield
193222,F. Giefer,FC Augsburg,48.355278,10.875833,1400000,Goalkeeper
239747,S. Córdova,FC Augsburg,48.355278,10.875833,1300000,Forward
236467,F. Götze,FC Augsburg,48.355278,10.875833,1100000,Defense
137449,J. Callsen-Bracker,FC Augsburg,48.355278,10.875833,950000,Defense
216282,R. Framberger,FC Augsburg,48.355278,10.875833,950000,Defense
203315,G. Teigl,FC Augsburg,48.355278,10.875833,825000,Defense
156443,C. Janker,FC Augsburg,48.355278,10.875833,725000,Defense
236675,K. Jakob,FC Augsburg,48.355278,10.875833,600000,Defense
242850,S. Asta,FC Augsburg,48.355278,10.875833,400000,Defense
244490,J. Stanic,FC Augsburg,48.355278,10.875833,300000,Defense
244087,R. Rösch,FC Augsburg,48.355278,10.875833,290000,Midfield
245780,F. Schwarzholz,FC Augsburg,48.355278,10.875833,240000,Midfield
246246,B. Leneis,FC Augsburg,48.355278,10.875833,120000,Goalkeeper
167628,S. Ruffier,AS Saint-Étienne,45.460833,4.39,19000000,Goalkeeper
187052,Y. M'Vila,AS Saint-Étienne,45.460833,4.39,11500000,Midfield
193476,R. Cabella,AS Saint-Étienne,45.460833,4.39,10500000,Midfield
159147,L. Perrin,AS Saint-Étienne,45.460833,4.39,8500000,Defense
204612,O. Selnæs,AS Saint-Étienne,45.460833,4.39,8500000,Midfield
190014,Y. Salibur,AS Saint-Étienne,45.460833,4.39,8000000,Midfield
212023,R. Beri?,AS Saint-Étienne,45.460833,4.39,8000000,Forward
192722,R. Hamouma,AS Saint-Étienne,45.460833,4.39,7000000,Midfield
190034,T. Kolodziejczak,AS Saint-Étienne,45.460833,4.39,6500000,Defense
158626,M. Debuchy,AS Saint-Étienne,45.460833,4.39,5500000,Defense
212350,L. Diony,AS Saint-Étienne,45.460833,4.39,5000000,Midfield
230144,A. Dioussé,AS Saint-Étienne,45.460833,4.39,4000000,Midfield
177712,K. Monnet-Paquet,AS Saint-Étienne,45.460833,4.39,3900000,Midfield
197688,Gabriel Silva,AS Saint-Étienne,45.460833,4.39,3700000,Defense
236518,A. Nordin,AS Saint-Étienne,45.460833,4.39,3100000,Midfield
208324,P. Polomat,AS Saint-Étienne,45.460833,4.39,975000,Defense
183395,C. M'Bengue,AS Saint-Étienne,45.460833,4.39,800000,Defense
243715,W. Saliba,AS Saint-Étienne,45.460833,4.39,650000,Defense
172198,J. Moulin,AS Saint-Étienne,45.460833,4.39,525000,Goalkeeper
245652,M. Gueye,AS Saint-Étienne,45.460833,4.39,475000,Forward
243631,M. Camara,AS Saint-Étienne,45.460833,4.39,325000,Midfield
245855,D. Chambost,AS Saint-Étienne,45.460833,4.39,230000,Midfield
245853,M. Panos,AS Saint-Étienne,45.460833,4.39,150000,Defense
245854,T. Vermot,AS Saint-Étienne,45.460833,4.39,110000,Goalkeeper
226491,K. Tierney,Celtic,55.84971111,-4.205588888,11000000,Defense
244269,F. Benkovi?,Celtic,55.84971111,-4.205588888,10500000,Defense
207928,T. Rogi?,Celtic,55.84971111,-4.205588888,9500000,Midfield
200630,J. Forrest,Celtic,55.84971111,-4.205588888,8500000,Midfield
211093,C. McGregor,Celtic,55.84971111,-4.205588888,8500000,Midfield
233866,O. Edouard,Celtic,55.84971111,-4.205588888,7000000,Forward
197837,D. Boyata,Celtic,55.84971111,-4.205588888,6500000,Defense
169214,S. Sinclair,Celtic,55.84971111,-4.205588888,6500000,Midfield
202539,L. Griffiths,Celtic,55.84971111,-4.205588888,6000000,Forward
218745,O. Ntcham,Celtic,55.84971111,-4.205588888,6000000,Midfield
224258,K. Ajer,Celtic,55.84971111,-4.205588888,5500000,Defense
213884,R. Christie,Celtic,55.84971111,-4.205588888,5500000,Midfield
134820,S. Brown,Celtic,55.84971111,-4.205588888,3600000,Midfield
231002,J. Šimunovi?,Celtic,55.84971111,-4.205588888,2700000,Defense
206317,N. Bitton,Celtic,55.84971111,-4.205588888,2300000,Midfield
234867,D. Arzani,Celtic,55.84971111,-4.205588888,2300000,Midfield
163619,J. Hayes,Celtic,55.84971111,-4.205588888,2200000,Midfield
179544,Y. Mulumbu,Celtic,55.84971111,-4.205588888,2100000,Midfield
176942,M. Lustig,Celtic,55.84971111,-4.205588888,1600000,Defense
53110,C. Gordon,Celtic,55.84971111,-4.205588888,1300000,Goalkeeper
233840,E. Kouassi,Celtic,55.84971111,-4.205588888,1300000,Midfield
221908,L. Morgan,Celtic,55.84971111,-4.205588888,1100000,Midfield
225316,J. Hendry,Celtic,55.84971111,-4.205588888,925000,Defense
198553,C. Gamboa,Celtic,55.84971111,-4.205588888,825000,Defense
198625,S. Bain,Celtic,55.84971111,-4.205588888,800000,Goalkeeper
238505,M. Johnston,Celtic,55.84971111,-4.205588888,800000,Midfield
196946,E. Izaguirre,Celtic,55.84971111,-4.205588888,500000,Defense
27532,D. de Vries,Celtic,55.84971111,-4.205588888,40000,Goalkeeper
187961,Paulinho,Guangzhou Evergrande Taobao FC,23.138031,113.324661,37000000,Midfield
212523,Anderson Talisca,Guangzhou Evergrande Taobao FC,23.138031,113.324661,36500000,Midfield
192064,Ricardo Goulart,Guangzhou Evergrande Taobao FC,23.138031,113.324661,14500000,Forward
188044,Alan Carvalho,Guangzhou Evergrande Taobao FC,23.138031,113.324661,8000000,Forward
182411,Yu Hanchao,Guangzhou Evergrande Taobao FC,23.138031,113.324661,2700000,Midfield
158309,Gao Lin,Guangzhou Evergrande Taobao FC,23.138031,113.324661,2500000,Forward
182043,Zeng Cheng,Guangzhou Evergrande Taobao FC,23.138031,113.324661,1900000,Goalkeeper
175589,Feng Xiaoting,Guangzhou Evergrande Taobao FC,23.138031,113.324661,1400000,Defense
200672,Zhang Linpeng,Guangzhou Evergrande Taobao FC,23.138031,113.324661,1400000,Defense
182473,Li Xuepeng,Guangzhou Evergrande Taobao FC,23.138031,113.324661,1300000,Defense
237010,Deng Hanwen,Guangzhou Evergrande Taobao FC,23.138031,113.324661,1100000,Defense
223826,Mei Fang,Guangzhou Evergrande Taobao FC,23.138031,113.324661,850000,Defense
181971,Huang Bowen,Guangzhou Evergrande Taobao FC,23.138031,113.324661,775000,Midfield
221801,Liao Lisheng,Guangzhou Evergrande Taobao FC,23.138031,113.324661,775000,Midfield
182096,Zheng Long,Guangzhou Evergrande Taobao FC,23.138031,113.324661,725000,Midfield
182122,Zou Zheng,Guangzhou Evergrande Taobao FC,23.138031,113.324661,650000,Defense
183007,Zhang Wenzhao,Guangzhou Evergrande Taobao FC,23.138031,113.324661,575000,Midfield
235221,Tang Shi,Guangzhou Evergrande Taobao FC,23.138031,113.324661,525000,Midfield
224702,Liu Dianzuo,Guangzhou Evergrande Taobao FC,23.138031,113.324661,375000,Goalkeeper
158293,Zheng Zhi,Guangzhou Evergrande Taobao FC,23.138031,113.324661,325000,Midfield
231954,Xu Xin,Guangzhou Evergrande Taobao FC,23.138031,113.324661,290000,Midfield
240472,Hu Ruibao,Guangzhou Evergrande Taobao FC,23.138031,113.324661,270000,Defense
222118,Zhang Chenglin,Guangzhou Evergrande Taobao FC,23.138031,113.324661,160000,Defense
241344,Yang Liyu,Guangzhou Evergrande Taobao FC,23.138031,113.324661,130000,Midfield
243088,Zhong Yihao,Guangzhou Evergrande Taobao FC,23.138031,113.324661,80000,Midfield
240391,Feng Boxuan,Guangzhou Evergrande Taobao FC,23.138031,113.324661,80000,Midfield
233681,Liu Shibo,Guangzhou Evergrande Taobao FC,23.138031,113.324661,70000,Goalkeeper
240392,Deng Yubiao,Guangzhou Evergrande Taobao FC,23.138031,113.324661,60000,Midfield
153244,A. Gignac,Tigres U.A.N.L.,25.72280556,-100.3120556,12000000,Forward
207939,G. Pizarro,Tigres U.A.N.L.,25.72280556,-100.3120556,10000000,Midfield
192350,J. Aquino,Tigres U.A.N.L.,25.72280556,-100.3120556,9000000,Midfield
188041,Rafael Carioca,Tigres U.A.N.L.,25.72280556,-100.3120556,8500000,Midfield
220295,E. Valencia,Tigres U.A.N.L.,25.72280556,-100.3120556,8000000,Forward
206655,E. Vargas,Tigres U.A.N.L.,25.72280556,-100.3120556,8000000,Midfield
207444,J. Damm,Tigres U.A.N.L.,25.72280556,-100.3120556,8000000,Midfield
215270,L. Zelarayán,Tigres U.A.N.L.,25.72280556,-100.3120556,8000000,Midfield
186992,J. Dueñas,Tigres U.A.N.L.,25.72280556,-100.3120556,5500000,Defense
176919,N. Guzmán,Tigres U.A.N.L.,25.72280556,-100.3120556,5000000,Goalkeeper
165531,I. Sosa,Tigres U.A.N.L.,25.72280556,-100.3120556,4900000,Midfield
171896,H. Ayala,Tigres U.A.N.L.,25.72280556,-100.3120556,4500000,Defense
214136,F. Meza,Tigres U.A.N.L.,25.72280556,-100.3120556,4200000,Defense
234579,J. Quiñones,Tigres U.A.N.L.,25.72280556,-100.3120556,3900000,Forward
192045,L. Rodríguez,Tigres U.A.N.L.,25.72280556,-100.3120556,3700000,Defense
167524,J. Torres Nilo,Tigres U.A.N.L.,25.72280556,-100.3120556,2200000,Defense
239822,E. Tercero,Tigres U.A.N.L.,25.72280556,-100.3120556,2100000,Defense
231965,Beto da Silva,Tigres U.A.N.L.,25.72280556,-100.3120556,1000000,Midfield
186979,I. Jiménez,Tigres U.A.N.L.,25.72280556,-100.3120556,825000,Defense
198740,A. Acosta,Tigres U.A.N.L.,25.72280556,-100.3120556,475000,Defense
244449,E. Cerna,Tigres U.A.N.L.,25.72280556,-100.3120556,475000,Midfield
239620,J. Cruz,Tigres U.A.N.L.,25.72280556,-100.3120556,450000,Defense
237978,J. Díaz,Tigres U.A.N.L.,25.72280556,-100.3120556,450000,Defense
244611,J. Vega,Tigres U.A.N.L.,25.72280556,-100.3120556,450000,Forward
244448,J. Sánchez Purata,Tigres U.A.N.L.,25.72280556,-100.3120556,425000,Defense
239623,R. Torres,Tigres U.A.N.L.,25.72280556,-100.3120556,400000,Midfield
223468,L. Cruz,Tigres U.A.N.L.,25.72280556,-100.3120556,375000,Forward
239626,R. Durán,Tigres U.A.N.L.,25.72280556,-100.3120556,375000,Midfield
237695,M. Ortega,Tigres U.A.N.L.,25.72280556,-100.3120556,300000,Goalkeeper
193164,E. Fernández,Tigres U.A.N.L.,25.72280556,-100.3120556,230000,Goalkeeper
226377,G. Martínez,River Plate,-34.86213611,-56.20163889,13500000,Midfield
210513,J. Quintero,River Plate,-34.86213611,-56.20163889,12500000,Midfield
184252,L. Pratto,River Plate,-34.86213611,-56.20163889,10000000,Forward
220883,R. Borré,River Plate,-34.86213611,-56.20163889,9500000,Forward
214584,F. Armani,River Plate,-34.86213611,-56.20163889,9000000,Goalkeeper
231521,E. Palacios,River Plate,-34.86213611,-56.20163889,7000000,Midfield
215998,I. Fernández,River Plate,-34.86213611,-56.20163889,6500000,Midfield
202911,R. Mora,River Plate,-34.86213611,-56.20163889,5500000,Forward
228708,L. Martínez Quarta,River Plate,-34.86213611,-56.20163889,5500000,Defense
172018,J. Maidana,River Plate,-34.86213611,-56.20163889,5000000,Defense
240699,N. De la Cruz,River Plate,-34.86213611,-56.20163889,4400000,Midfield
203864,B. Zuculini,River Plate,-34.86213611,-56.20163889,4200000,Midfield
215071,M. Casco,River Plate,-34.86213611,-56.20163889,4100000,Defense
225646,C. Mayada,River Plate,-34.86213611,-56.20163889,3300000,Defense
225880,J. Moreira,River Plate,-34.86213611,-56.20163889,3200000,Defense
231340,G. Montiel,River Plate,-34.86213611,-56.20163889,3200000,Defense
146963,J. Pinola,River Plate,-34.86213611,-56.20163889,2100000,Defense
215254,L. Lollo,River Plate,-34.86213611,-56.20163889,2100000,Defense
241568,C. Ferreira,River Plate,-34.86213611,-56.20163889,525000,Midfield
246191,J. Álvarez,River Plate,-34.86213611,-56.20163889,425000,Forward
138798,G. Lux,River Plate,-34.86213611,-56.20163889,325000,Goalkeeper
246033,S. Sosa,River Plate,-34.86213611,-56.20163889,300000,Midfield
142962,E. Bologna,River Plate,-34.86213611,-56.20163889,240000,Goalkeeper
241566,N. Gallardo,River Plate,-34.86213611,-56.20163889,220000,Defense
231520,K. Sibille,River Plate,-34.86213611,-56.20163889,170000,Defense
182945,M. Gradel,Toulouse Football Club,43.583296,1.434055,10000000,Midfield
204240,B. Reynet,Toulouse Football Club,43.583296,1.434055,8500000,Goalkeeper
183820,M. Dossevi,Toulouse Football Club,43.583296,1.434055,8500000,Midfield
231235,K. Amian,Toulouse Football Club,43.583296,1.434055,8500000,Defense
235173,I. Sangaré,Toulouse Football Club,43.583296,1.434055,8500000,Midfield
218970,F. Mubele,Toulouse Football Club,43.583296,1.434055,7500000,Forward
223978,Manu García,Toulouse Football Club,43.583296,1.434055,7000000,Midfield
189207,J. Durmaz,Toulouse Football Club,43.583296,1.434055,6500000,Midfield
196932,Y. Sanogo,Toulouse Football Club,43.583296,1.434055,5500000,Forward
211239,C. Jean,Toulouse Football Club,43.583296,1.434055,4200000,Midfield
212401,S. Moreira,Toulouse Football Club,43.583296,1.434055,3600000,Defense
208615,C. Jullien,Toulouse Football Club,43.583296,1.434055,3400000,Defense
207746,S. Yago,Toulouse Football Club,43.583296,1.434055,3400000,Defense
223929,A. Leya Iseka,Toulouse Football Club,43.583296,1.434055,3400000,Forward
164959,S. M'Bia,Toulouse Football Club,43.583296,1.434055,3200000,Midfield
224591,Y. Bodiger,Toulouse Football Club,43.583296,1.434055,3000000,Midfield
212282,I. Sylla,Toulouse Football Club,43.583296,1.434055,2600000,Defense
198067,F. Moubandje,Toulouse Football Club,43.583296,1.434055,2500000,Defense
184387,J. Bostock,Toulouse Football Club,43.583296,1.434055,2500000,Midfield
211327,M. Goicoechea,Toulouse Football Club,43.583296,1.434055,2000000,Goalkeeper
167933,Y. Cahuzac,Toulouse Football Club,43.583296,1.434055,1300000,Midfield
219582,S. Fortès,Toulouse Football Club,43.583296,1.434055,1100000,Defense
244402,H. El Mokeddem,Toulouse Football Club,43.583296,1.434055,850000,Midfield
245388,J. Todibo,Toulouse Football Club,43.583296,1.434055,850000,Defense
193889,M. Vidal,Toulouse Football Club,43.583296,1.434055,775000,Goalkeeper
244025,D. Osei Yaw,Toulouse Football Club,43.583296,1.434055,750000,Midfield
244403,A. Taoui,Toulouse Football Club,43.583296,1.434055,700000,Forward
244410,M. Goncalves,Toulouse Football Club,43.583296,1.434055,400000,Defense
246565,B. Diakité,Toulouse Football Club,43.583296,1.434055,375000,Defense
246603,Matis Carvalho,Toulouse Football Club,43.583296,1.434055,300000,Goalkeeper
246298,K. Sidibé,Toulouse Football Club,43.583296,1.434055,300000,Midfield
207421,L. Trossard,KRC Genk,51.005,5.533333,14000000,Midfield
203895,Pozuelo,KRC Genk,51.005,5.533333,12000000,Midfield
231969,R. Malinovskyi,KRC Genk,51.005,5.533333,11500000,Midfield
228092,S. Berge,KRC Genk,51.005,5.533333,11500000,Midfield
